agency_cd	site_no	datetime	113455_00010_00001	113455_00010_00001_cd	113456_00010_00002	113456_00010_00002_cd	113457_00010_00003	113457_00010_00003_cd	113458_00060_00003	113458_00060_00003_cd	265533_00010_00011	265533_00010_00011_cd
USGS	14103000	10/11/10							5250	A		
USGS	14103000	10/12/10							5300	A		
USGS	14103000	10/13/10							5260	A		
USGS	14103000	10/14/10							5200	A		
USGS	14103000	10/15/10							5220	A		
USGS	14103000	10/16/10							5400	A		
USGS	14103000	10/17/10							5670	A		
USGS	14103000	10/18/10							5730	A		
USGS	14103000	10/19/10							5730	A		
USGS	14103000	10/20/10							5660	A		
USGS	14103000	10/21/10							5580	A		
USGS	14103000	10/22/10							5520	A		
USGS	14103000	10/23/10							5530	A		
USGS	14103000	10/24/10							5660	A		
USGS	14103000	10/25/10							5960	A		
USGS	14103000	10/26/10							6210	A		
USGS	14103000	10/27/10							6070	A		
USGS	14103000	10/28/10							5870	A		
USGS	14103000	10/29/10							5830	A		
USGS	14103000	10/30/10							5820	A		
USGS	14103000	10/31/10							5880	A		
USGS	14103000	11/1/10							5890	A		
USGS	14103000	11/2/10							5930	A		
USGS	14103000	11/3/10							6080	A		
USGS	14103000	11/4/10							5960	A		
USGS	14103000	11/5/10							5660	A		
USGS	14103000	11/6/10							5350	A		
USGS	14103000	11/7/10							5390	A		
USGS	14103000	11/8/10							5550	A		
USGS	14103000	11/9/10							5610	A		
USGS	14103000	11/10/10							5510	A		
USGS	14103000	11/11/10							5430	A		
USGS	14103000	11/12/10							5430	A		
USGS	14103000	11/13/10							5430	A		
USGS	14103000	11/14/10							5400	A		
USGS	14103000	11/15/10							5510	A		
USGS	14103000	11/16/10							5670	A		
USGS	14103000	11/17/10							5710	A		
USGS	14103000	11/18/10							5510	A		
USGS	14103000	11/19/10							5580	A		
USGS	14103000	11/20/10							5490	A		
USGS	14103000	11/21/10							5350	A		
USGS	14103000	11/22/10							5390	A		
USGS	14103000	11/23/10							5380	A		
USGS	14103000	11/24/10							5290	A		
USGS	14103000	11/25/10							5230	A		
USGS	14103000	11/26/10							5230	A		
USGS	14103000	11/27/10							5280	A		
USGS	14103000	11/28/10							5340	A		
USGS	14103000	11/29/10							5310	A		
USGS	14103000	11/30/10							5290	A		
USGS	14103000	12/1/10							5330	A		
USGS	14103000	12/2/10							5470	A		
USGS	14103000	12/3/10							5460	A		
USGS	14103000	12/4/10							5310	A		
USGS	14103000	12/5/10							5230	A		
USGS	14103000	12/6/10							5200	A		
USGS	14103000	12/7/10							5170	A		
USGS	14103000	12/8/10							5140	A		
USGS	14103000	12/9/10							5220	A		
USGS	14103000	12/10/10							5630	A		
USGS	14103000	12/11/10							5990	A		
USGS	14103000	12/12/10							6980	A		
USGS	14103000	12/13/10							8730	A		
USGS	14103000	12/14/10							10100	A		
USGS	14103000	12/15/10							10800	A		
USGS	14103000	12/16/10							9320	A		
USGS	14103000	12/17/10							8640	A		
USGS	14103000	12/18/10							8200	A		
USGS	14103000	12/19/10							7800	A		
USGS	14103000	12/20/10							7560	A		
USGS	14103000	12/21/10							7290	A		
USGS	14103000	12/22/10							7020	A		
USGS	14103000	12/23/10							6770	A		
USGS	14103000	12/24/10							6680	A		
USGS	14103000	12/25/10							6440	A		
USGS	14103000	12/26/10							6270	A		
USGS	14103000	12/27/10							6300	A		
USGS	14103000	12/28/10							6550	A		
USGS	14103000	12/29/10							8750	A		
USGS	14103000	12/30/10							7950	A		
USGS	14103000	12/31/10							7340	A		
USGS	14103000	1/1/11							6830	A		
USGS	14103000	1/2/11							6490	A		
USGS	14103000	1/3/11							6350	A		
USGS	14103000	1/4/11							6220	A		
USGS	14103000	1/5/11							6030	A		
USGS	14103000	1/6/11							6000	A		
USGS	14103000	1/7/11							5920	A		
USGS	14103000	1/8/11							5810	A		
USGS	14103000	1/9/11							5730	A		
USGS	14103000	1/10/11							5590	A		
USGS	14103000	1/11/11							5560	A		
USGS	14103000	1/12/11							5660	A		
USGS	14103000	1/13/11							5990	A		
USGS	14103000	1/14/11							7290	A		
USGS	14103000	1/15/11							8050	A		
USGS	14103000	1/16/11							9610	A		
USGS	14103000	1/17/11							17700	A		
USGS	14103000	1/18/11							16400	A		
USGS	14103000	1/19/11							14600	A		
USGS	14103000	1/20/11							13500	A		
USGS	14103000	1/21/11							12600	A		
USGS	14103000	1/22/11							12400	A		
USGS	14103000	1/23/11							12000	A		
USGS	14103000	1/24/11							11600	A		
USGS	14103000	1/25/11							11300	A		
USGS	14103000	1/26/11							10800	A		
USGS	14103000	1/27/11							10200	A		
USGS	14103000	1/28/11							9590	A		
USGS	14103000	1/29/11							9270	A		
USGS	14103000	1/30/11							8850	A		
USGS	14103000	1/31/11							8330	A		
USGS	14103000	2/1/11							8010	A		
USGS	14103000	2/2/11							7540	A		
USGS	14103000	2/3/11							7130	A		
USGS	14103000	2/4/11							6900	A		
USGS	14103000	2/5/11							6780	A		
USGS	14103000	2/6/11							6730	A		
USGS	14103000	2/7/11							6710	A		
USGS	14103000	2/8/11							6720	A		
USGS	14103000	2/9/11							6760	A		
USGS	14103000	2/10/11							6620	A		
USGS	14103000	2/11/11							6390	A		
USGS	14103000	2/12/11							6310	A		
USGS	14103000	2/13/11							6210	A		
USGS	14103000	2/14/11							6280	A		
USGS	14103000	2/15/11							6310	A		
USGS	14103000	2/16/11							6440	A		
USGS	14103000	2/17/11							6710	A		
USGS	14103000	2/18/11							6870	A		
USGS	14103000	2/19/11							6930	A		
USGS	14103000	2/20/11							6930	A		
USGS	14103000	2/21/11							6740	A		
USGS	14103000	2/22/11							6680	A		
USGS	14103000	2/23/11							6600	A		
USGS	14103000	2/24/11							6320	A		
USGS	14103000	2/25/11							6150	A		
USGS	14103000	2/26/11							5920	A		
USGS	14103000	2/27/11							5850	A		
USGS	14103000	2/28/11							6030	A		
USGS	14103000	3/1/11							6090	A		
USGS	14103000	3/2/11							6340	A		
USGS	14103000	3/3/11							6440	A		
USGS	14103000	3/4/11							6290	A		
USGS	14103000	3/5/11							6170	A		
USGS	14103000	3/6/11							6350	A		
USGS	14103000	3/7/11							6260	A		
USGS	14103000	3/8/11							6160	A		
USGS	14103000	3/9/11							6200	A		
USGS	14103000	3/10/11							6500	A		
USGS	14103000	3/11/11							6940	A		
USGS	14103000	3/12/11							7270	A		
USGS	14103000	3/13/11							7560	A		
USGS	14103000	3/14/11							7660	A		
USGS	14103000	3/15/11							7750	A		
USGS	14103000	3/16/11							7890	A		
USGS	14103000	3/17/11							8010	A		
USGS	14103000	3/18/11							8090	A		
USGS	14103000	3/19/11							8210	A		
USGS	14103000	3/20/11							8400	A		
USGS	14103000	3/21/11							8280	A		
USGS	14103000	3/22/11							8150	A		
USGS	14103000	3/23/11							7850	A		
USGS	14103000	3/24/11							7590	A		
USGS	14103000	3/25/11							7510	A		
USGS	14103000	3/26/11							7340	A		
USGS	14103000	3/27/11							7380	A		
USGS	14103000	3/28/11							7360	A		
USGS	14103000	3/29/11							7420	A		
USGS	14103000	3/30/11							7780	A		
USGS	14103000	3/31/11							8370	A		
USGS	14103000	4/1/11							9590	A		
USGS	14103000	4/2/11							11200	A		
USGS	14103000	4/3/11							11700	A		
USGS	14103000	4/4/11							11800	A		
USGS	14103000	4/5/11							12000	A		
USGS	14103000	4/6/11							12200	A		
USGS	14103000	4/7/11							12000	A		
USGS	14103000	4/8/11							11600	A		
USGS	14103000	4/9/11							10800	A		
USGS	14103000	4/10/11							10100	A		
USGS	14103000	4/11/11							9780	A		
USGS	14103000	4/12/11							9090	A		
USGS	14103000	4/13/11							8490	A		
USGS	14103000	4/14/11							8170	A		
USGS	14103000	4/15/11							8090	A		
USGS	14103000	4/16/11							7990	A		
USGS	14103000	4/17/11							8030	A		
USGS	14103000	4/18/11							8130	A		
USGS	14103000	4/19/11							8020	A		
USGS	14103000	4/20/11							8280	A		
USGS	14103000	4/21/11							8330	A		
USGS	14103000	4/22/11							8190	A		
USGS	14103000	4/23/11							7980	A		
USGS	14103000	4/24/11							7840	A		
USGS	14103000	4/25/11							7720	A		
USGS	14103000	4/26/11							7840	A		
USGS	14103000	4/27/11							7860	A		
USGS	14103000	4/28/11							7980	A		
USGS	14103000	4/29/11							7860	A		
USGS	14103000	4/30/11							7680	A		
USGS	14103000	5/1/11							7590	A		
USGS	14103000	5/2/11							7530	A		
USGS	14103000	5/3/11							7110	A		
USGS	14103000	5/4/11							6950	A		
USGS	14103000	5/5/11							6930	A		
USGS	14103000	5/6/11							6980	A		
USGS	14103000	5/7/11							7060	A		
USGS	14103000	5/8/11							7110	A		
USGS	14103000	5/9/11							7050	A		
USGS	14103000	5/10/11							7010	A		
USGS	14103000	5/11/11							7060	A		
USGS	14103000	5/12/11							7030	A		
USGS	14103000	5/13/11							6890	A		
USGS	14103000	5/14/11							6870	A		
USGS	14103000	5/15/11							7320	A		
USGS	14103000	5/16/11							8270	A		
USGS	14103000	5/17/11							8610	A		
USGS	14103000	5/18/11							8690	A		
USGS	14103000	5/19/11							8750	A		
USGS	14103000	5/20/11							8770	A		
USGS	14103000	5/21/11							8610	A		
USGS	14103000	5/22/11							8430	A		
USGS	14103000	5/23/11							8370	A		
USGS	14103000	5/24/11							8240	A		
USGS	14103000	5/25/11							8080	A		
USGS	14103000	5/26/11							7960	A		
USGS	14103000	5/27/11							7910	A		
USGS	14103000	5/28/11							7820	A		
USGS	14103000	5/29/11							7620	A		
USGS	14103000	5/30/11							7170	A		
USGS	14103000	5/31/11							7190	A		
USGS	14103000	6/1/11							7250	A		
USGS	14103000	6/2/11							7170	A		
USGS	14103000	6/3/11							7060	A		
USGS	14103000	6/4/11							7010	A		
USGS	14103000	6/5/11							7050	A		
USGS	14103000	6/6/11							7140	A		
USGS	14103000	6/7/11							7220	A		
USGS	14103000	6/8/11							7310	A		
USGS	14103000	6/9/11							7270	A		
USGS	14103000	6/10/11							6960	A		
USGS	14103000	6/11/11							6690	A		
USGS	14103000	6/12/11							6490	A		
USGS	14103000	6/13/11							6110	A		
USGS	14103000	6/14/11							6160	A		
USGS	14103000	6/15/11							6740	A		
USGS	14103000	6/16/11							6750	A		
USGS	14103000	6/17/11							6370	A		
USGS	14103000	6/18/11							6010	A		
USGS	14103000	6/19/11							5990	A		
USGS	14103000	6/20/11							5940	A		
USGS	14103000	6/21/11							6220	A		
USGS	14103000	6/22/11							6180	A		
USGS	14103000	6/23/11							6060	A		
USGS	14103000	6/24/11							5940	A		
USGS	14103000	6/25/11							5870	A		
USGS	14103000	6/26/11							5690	A		
USGS	14103000	6/27/11							5600	A		
USGS	14103000	6/28/11							5360	A		
USGS	14103000	6/29/11							5360	A		
USGS	14103000	6/30/11							5780	A		
USGS	14103000	7/1/11							5810	A		
USGS	14103000	7/2/11							5580	A		
USGS	14103000	7/3/11							5390	A		
USGS	14103000	7/4/11							5400	A		
USGS	14103000	7/5/11							5380	A		
USGS	14103000	7/6/11							5350	A		
USGS	14103000	7/7/11							5350	A		
USGS	14103000	7/8/11							5440	A		
USGS	14103000	7/9/11							5400	A		
USGS	14103000	7/10/11							5230	A		
USGS	14103000	7/11/11							5040	A		
USGS	14103000	7/12/11							5000	A		
USGS	14103000	7/13/11							5040	A		
USGS	14103000	7/14/11							5100	A		
USGS	14103000	7/15/11							5080	A		
USGS	14103000	7/16/11							5100	A		
USGS	14103000	7/17/11							5090	A		
USGS	14103000	7/18/11							5210	A		
USGS	14103000	7/19/11							5490	A		
USGS	14103000	7/20/11							5930	A		
USGS	14103000	7/21/11							5840	A		
USGS	14103000	7/22/11							5670	A		
USGS	14103000	7/23/11							5330	A		
USGS	14103000	7/24/11							5290	A		
USGS	14103000	7/25/11							5080	A		
USGS	14103000	7/26/11							5020	A		
USGS	14103000	7/27/11							5010	A		
USGS	14103000	7/28/11							5000	A		
USGS	14103000	7/29/11	20.9	A	17.6	A	19.3	A	5030	A		
USGS	14103000	7/30/11	20.8	A	17.8	A	19.4	A	5140	A		
USGS	14103000	7/31/11	21	A	17.7	A	19.4	A	5060	A		
USGS	14103000	8/1/11	21.2	A	18	A	19.6	A	5060	A		
USGS	14103000	8/2/11	21.1	A	18.1	A	19.6	A	5090	A		
USGS	14103000	8/3/11	21.1	A	17.9	A	19.5	A	5050	A		
USGS	14103000	8/4/11	21.1	A	18	A	19.6	A	5080	A		
USGS	14103000	8/5/11	20.9	A	18.1	A	19.5	A	5060	A		
USGS	14103000	8/6/11	20.8	A	17.9	A	19.4	A	5060	A		
USGS	14103000	8/7/11	20.4	A	17.5	A	19	A	5080	A		
USGS	14103000	8/8/11	20.1	A	17.2	A	18.7	A	5060	A		
USGS	14103000	8/9/11	19.8	A	16.9	A	18.4	A	4960	A		
USGS	14103000	8/10/11	19.6	A	16.8	A	18.3	A	4980	A		
USGS	14103000	8/11/11	20	A	17	A	18.6	A	4970	A		
USGS	14103000	8/12/11	20.1	A	17.3	A	18.8	A	4910	A		
USGS	14103000	8/13/11	20.1	A	17.2	A	18.7	A	4920	A		
USGS	14103000	8/14/11	19.6	A	17.1	A	18.4	A	4930	A		
USGS	14103000	8/15/11	19.6	A	16.8	A	18.2	A	4900	A		
USGS	14103000	8/16/11	19.6	A	16.4	A	18.1	A	4910	A		
USGS	14103000	8/17/11	19.7	A	16.9	A	18.4	A	4890	A		
USGS	14103000	8/18/11	19.7	A	16.6	A	18.2	A	4870	A		
USGS	14103000	8/19/11	20	A	16.9	A	18.5	A	4900	A		
USGS	14103000	8/20/11	20.1	A	17.1	A	18.7	A	4870	A		
USGS	14103000	8/21/11	20.2	A	17	A	18.7	A	4860	A		
USGS	14103000	8/22/11	20.1	A	17.6	A	19	A	4860	A		
USGS	14103000	8/23/11	20.5	A	17.6	A	19.1	A	4860	A		
USGS	14103000	8/24/11	20.3	A	17.8	A	19.2	A	4870	A		
USGS	14103000	8/25/11	20.7	A	18.1	A	19.4	A	4840	A		
USGS	14103000	8/26/11	21	A	18.2	A	19.6	A	4840	A		
USGS	14103000	8/27/11	20.5	A	18	A	19.4	A	4820	A		
USGS	14103000	8/28/11	20.1	A	17.7	A	19	A	4840	A		
USGS	14103000	8/29/11	19.2	A	17.3	A	18.3	A	4890	A		
USGS	14103000	8/30/11	18.3	A	16.2	A	17.3	A	4880	A		
