Rereg 2005,,,,,
,,,,,
Date,Time,Temp oC,DO mg/L,DO (% sat),pH
11/9/05,3:00:00,11.09,8.95,85.5,8.59
11/9/05,4:00:00,11.05,8.94,85.4,8.54
11/9/05,5:00:00,11.01,8.91,85,8.54
11/9/05,6:00:00,10.98,8.84,84.2,8.51
11/9/05,7:00:00,10.93,8.81,83.9,8.51
11/9/05,8:00:00,10.87,8.81,83.8,8.46
11/9/05,9:00:00,11.03,9.02,86.1,8.55
11/9/05,10:00:00,11.11,9.13,87.3,8.59
11/9/05,11:00:00,11.21,9.33,89.4,8.68
11/9/05,12:00:00,11.25,9.48,91,8.67
11/9/05,13:00:00,11.33,9.54,91.7,8.69
11/9/05,14:00:00,11.36,9.53,91.6,8.72
11/9/05,15:00:00,11.39,9.69,93.3,8.75
11/9/05,16:00:00,11.32,9.47,91,8.7
11/9/05,17:00:00,11.28,9.39,90.2,8.68
11/9/05,18:00:00,11.25,9.35,89.7,8.66
11/9/05,19:00:00,11.2,9.19,88,8.62
11/9/05,20:00:00,11.17,9.33,89.3,8.6
11/9/05,21:00:00,11.15,9.25,88.5,8.6
11/9/05,22:00:00,11.12,9.26,88.6,8.62
11/9/05,23:00:00,11.11,9.24,88.3,8.61
11/10/05,0:00:00,11.08,9.21,88,8.57
11/10/05,1:00:00,11.07,9.25,88.4,8.6
11/10/05,2:00:00,11.05,9.18,87.6,8.58
11/10/05,3:00:00,11.03,9.17,87.5,8.57
11/10/05,4:00:00,11,9.11,86.9,8.6
11/10/05,5:00:00,10.94,9.14,87.1,8.53
11/10/05,6:00:00,10.95,9.05,86.2,8.58
11/10/05,7:00:00,10.91,9.07,86.3,8.57
11/10/05,8:00:00,10.89,9.14,87,8.58
11/10/05,9:00:00,10.89,9.12,86.8,8.6
11/10/05,10:00:00,10.89,9.21,87.7,8.62
11/10/05,11:00:00,10.99,9.43,89.9,8.63
11/10/05,12:00:00,11.14,9.58,91.6,8.71
11/10/05,13:00:00,11.23,9.67,92.7,8.69
11/10/05,14:00:00,11.26,9.71,93.2,8.74
11/10/05,15:00:00,11.25,9.68,92.9,8.7
11/10/05,16:00:00,11.2,9.57,91.7,8.67
11/10/05,17:00:00,11.17,9.48,90.8,8.67
11/10/05,18:00:00,11.12,9.34,89.3,8.59
11/10/05,19:00:00,11.11,9.27,88.6,8.57
11/10/05,20:00:00,11.11,9.21,88,8.55
11/10/05,21:00:00,11.1,9.23,88.3,8.58
11/10/05,22:00:00,11.11,9.17,87.7,8.55
11/10/05,23:00:00,11.11,9.13,87.3,8.53
11/11/05,0:00:00,11.11,9.07,86.7,8.54
11/11/05,1:00:00,11.1,9.09,86.9,8.53
11/11/05,2:00:00,11.08,9.08,86.8,8.55
11/11/05,3:00:00,11.07,9.04,86.4,8.55
11/11/05,4:00:00,11.03,9,85.9,8.53
11/11/05,5:00:00,11.01,9.03,86.2,8.51
11/11/05,6:00:00,10.98,8.98,85.6,8.52
11/11/05,7:00:00,10.96,8.95,85.3,8.5
11/11/05,8:00:00,10.94,8.95,85.2,8.44
11/11/05,9:00:00,11,9.13,87.1,8.52
11/11/05,10:00:00,11.07,9.24,88.3,8.58
11/11/05,11:00:00,11.12,9.39,89.8,8.6
11/11/05,12:00:00,11.16,9.5,91,8.67
11/11/05,13:00:00,11.18,9.56,91.6,8.66
11/11/05,14:00:00,11.16,9.62,92.1,8.69
11/11/05,15:00:00,11.14,9.6,91.9,8.69
11/11/05,16:00:00,11.12,9.62,92,8.69
11/11/05,17:00:00,11.07,9.6,91.7,8.62
11/11/05,18:00:00,11.01,9.42,89.9,8.65
11/11/05,19:00:00,10.96,9.42,89.7,8.62
11/11/05,20:00:00,10.94,9.38,89.3,8.61
11/11/05,21:00:00,10.93,9.33,88.8,8.57
11/11/05,22:00:00,10.92,9.3,88.6,8.56
11/11/05,23:00:00,10.91,9.29,88.4,8.52
11/12/05,0:00:00,10.91,9.22,87.7,8.58
11/12/05,1:00:00,10.91,9.18,87.4,8.52
11/12/05,2:00:00,10.9,9.12,86.8,8.56
11/12/05,3:00:00,10.86,9.15,87,8.48
11/12/05,4:00:00,10.83,9.15,86.9,8.47
11/12/05,5:00:00,10.83,9.13,86.7,8.46
11/12/05,6:00:00,10.8,9.13,86.7,8.53
11/12/05,7:00:00,10.79,9.03,85.7,8.44
11/12/05,8:00:00,10.78,9.02,85.6,8.48
11/12/05,9:00:00,10.77,9.07,86,8.48
11/12/05,10:00:00,10.89,9.38,89.2,8.5
11/12/05,11:00:00,10.96,9.52,90.7,8.6
11/12/05,12:00:00,11.01,9.61,91.6,8.64
11/12/05,13:00:00,11.05,9.68,92.4,8.68
11/12/05,14:00:00,11.08,9.73,93,8.7
11/12/05,15:00:00,11.05,9.66,92.2,8.66
11/12/05,16:00:00,11.04,9.68,92.4,8.7
11/12/05,17:00:00,11,9.5,90.6,8.65
11/12/05,18:00:00,10.98,9.37,89.3,8.64
11/12/05,19:00:00,10.97,9.36,89.2,8.64
11/12/05,20:00:00,10.96,9.36,89.2,8.64
11/12/05,21:00:00,10.95,9.32,88.8,8.63
11/12/05,22:00:00,10.95,9.29,88.5,8.62
11/12/05,23:00:00,10.94,9.25,88.1,8.6
11/13/05,0:00:00,10.94,9.24,88,8.53
11/13/05,1:00:00,10.94,9.16,87.2,8.61
11/13/05,2:00:00,10.91,9.2,87.6,8.61
11/13/05,3:00:00,10.89,9.17,87.2,8.54
11/13/05,4:00:00,10.87,9.17,87.2,8.6
11/13/05,5:00:00,10.86,9.13,86.8,8.59
11/13/05,6:00:00,10.84,9.15,87,8.5
11/13/05,7:00:00,10.82,9.1,86.4,8.54
11/13/05,8:00:00,10.8,9.13,86.7,8.52
11/13/05,9:00:00,10.82,9.23,87.6,8.54
11/13/05,10:00:00,10.84,9.33,88.6,8.61
11/13/05,11:00:00,10.99,9.54,91,8.7
11/13/05,12:00:00,11.06,9.63,92,8.69
11/13/05,13:00:00,11.11,9.73,93,8.77
11/13/05,14:00:00,11.13,9.76,93.3,8.71
11/13/05,15:00:00,11.12,9.78,93.5,8.76
11/13/05,16:00:00,11.1,9.74,93.1,8.78
11/13/05,17:00:00,11.04,9.59,91.6,8.68
11/13/05,18:00:00,11,9.5,90.6,8.73
11/13/05,19:00:00,10.99,9.44,90,8.72
11/13/05,20:00:00,10.96,9.36,89.2,8.71
11/13/05,21:00:00,10.94,9.37,89.2,8.67
11/13/05,22:00:00,10.93,9.34,89,8.63
11/13/05,23:00:00,10.92,9.32,88.7,8.68
11/14/05,0:00:00,10.9,9.31,88.6,8.63
11/14/05,1:00:00,10.9,9.29,88.4,8.65
11/14/05,2:00:00,10.9,9.31,88.6,8.66
11/14/05,3:00:00,10.88,9.25,88,8.67
11/14/05,4:00:00,10.85,9.22,87.7,8.67
11/14/05,5:00:00,10.84,9.23,87.7,8.66
11/14/05,6:00:00,10.81,9.2,87.4,8.65
11/14/05,7:00:00,10.78,9.18,87.2,8.65
11/14/05,8:00:00,10.76,9.17,87,8.61
11/14/05,9:00:00,10.76,9.28,88,8.64
11/14/05,10:00:00,10.79,9.43,89.5,8.66
11/14/05,11:00:00,10.88,9.62,91.5,8.75
11/14/05,12:00:00,10.93,9.75,92.8,8.73
11/14/05,13:00:00,10.97,9.81,93.5,8.79
11/14/05,14:00:00,10.99,9.92,94.6,8.82
11/14/05,15:00:00,10.98,9.91,94.5,8.78
11/14/05,16:00:00,10.91,9.83,93.6,8.78
11/14/05,17:00:00,10.86,9.72,92.4,8.79
11/14/05,18:00:00,10.83,9.7,92.1,8.74
11/14/05,19:00:00,10.77,9.56,90.7,8.74
11/14/05,20:00:00,10.74,9.44,89.5,8.71
11/14/05,21:00:00,10.72,9.46,89.6,8.68
11/14/05,22:00:00,10.71,9.42,89.2,8.7
11/14/05,23:00:00,10.68,9.45,89.4,8.7
11/15/05,0:00:00,10.65,9.42,89.1,8.7
11/15/05,1:00:00,10.64,9.4,89,8.68
11/15/05,2:00:00,10.6,9.39,88.7,8.68
11/15/05,3:00:00,10.56,9.35,88.3,8.68
11/15/05,4:00:00,10.54,9.34,88.1,8.66
11/15/05,5:00:00,10.49,9.31,87.7,8.65
11/15/05,6:00:00,10.46,9.3,87.6,8.64
11/15/05,7:00:00,10.41,9.3,87.5,8.62
11/15/05,8:00:00,10.37,9.31,87.5,8.61
11/15/05,9:00:00,10.51,9.45,89.1,8.67
11/15/05,10:00:00,10.61,9.58,90.6,8.72
11/15/05,11:00:00,10.64,9.71,91.9,8.76
11/15/05,12:00:00,10.71,9.79,92.7,8.78
11/23/05,12:00:00,9.87,10.05,93.3,8.68
11/23/05,13:00:00,9.87,10.18,94.6,8.7
11/23/05,14:00:00,9.89,10.27,95.4,8.72
11/23/05,15:00:00,9.9,10.28,95.5,8.73
11/23/05,16:00:00,9.89,10.24,95.2,8.75
11/23/05,17:00:00,9.89,10.2,94.8,8.76
11/23/05,18:00:00,9.87,10.16,94.4,8.77
11/23/05,19:00:00,9.86,10.13,94.1,8.78
11/23/05,20:00:00,9.87,10.1,93.8,8.78
11/23/05,21:00:00,9.87,10.05,93.3,8.78
11/23/05,22:00:00,9.85,10.04,93.2,8.78
11/23/05,23:00:00,9.84,10.03,93.1,8.78
11/24/05,0:00:00,9.84,9.99,92.7,8.78
11/24/05,1:00:00,9.83,10,92.8,8.78
11/24/05,2:00:00,9.84,9.94,92.3,8.78
11/24/05,3:00:00,9.81,9.9,91.9,8.77
11/24/05,4:00:00,9.78,9.9,91.8,8.76
11/24/05,5:00:00,9.78,9.9,91.8,8.75
11/24/05,6:00:00,9.77,9.9,91.8,8.75
11/24/05,7:00:00,9.75,9.86,91.4,8.74
11/24/05,8:00:00,9.73,9.87,91.4,8.74
11/24/05,9:00:00,9.73,9.88,91.5,8.72
11/24/05,10:00:00,9.72,9.89,91.6,8.72
11/24/05,11:00:00,9.81,10.04,93.1,8.75
11/24/05,12:00:00,9.85,10.09,93.7,8.78
11/24/05,13:00:00,9.86,10.19,94.7,8.8
11/24/05,14:00:00,9.87,10.22,94.9,8.81
11/24/05,15:00:00,9.86,10.24,95.1,8.81
11/24/05,16:00:00,9.85,10.21,94.8,8.81
11/24/05,17:00:00,9.85,10.19,94.6,8.8
11/24/05,18:00:00,9.84,10.18,94.5,8.79
11/24/05,19:00:00,9.84,10.13,94,8.79
11/24/05,20:00:00,9.84,10.04,93.2,8.76
11/24/05,21:00:00,9.83,10,92.9,8.76
11/24/05,22:00:00,9.82,10.01,92.9,8.76
11/24/05,23:00:00,9.83,9.95,92.3,8.74
11/25/05,0:00:00,9.82,9.96,92.5,8.74
11/25/05,1:00:00,9.82,9.92,92,8.74
11/25/05,2:00:00,9.8,9.91,91.9,8.74
11/25/05,3:00:00,9.78,9.89,91.7,8.74
11/25/05,4:00:00,9.74,9.9,91.7,8.73
11/25/05,5:00:00,9.74,9.91,91.8,8.73
11/25/05,6:00:00,9.73,9.86,91.3,8.73
11/25/05,7:00:00,9.71,9.86,91.3,8.72
11/25/05,8:00:00,9.69,9.82,90.8,8.72
11/25/05,9:00:00,9.7,9.9,91.6,8.73
11/25/05,10:00:00,9.7,9.96,92.1,8.73
11/25/05,11:00:00,9.75,10.09,93.4,8.76
11/25/05,12:00:00,9.87,10.28,95.5,8.81
11/25/05,13:00:00,9.92,10.39,96.7,8.84
11/25/05,14:00:00,9.93,10.39,96.6,8.85
11/25/05,15:00:00,9.93,10.39,96.6,8.85
11/25/05,16:00:00,9.91,10.34,96.2,8.84
11/25/05,17:00:00,9.9,10.3,95.8,8.83
11/25/05,18:00:00,9.89,10.2,94.8,8.81
11/25/05,19:00:00,9.88,10.17,94.5,8.8
11/25/05,20:00:00,9.86,10.12,94,8.8
11/25/05,21:00:00,9.85,10.06,93.4,8.79
11/25/05,22:00:00,9.83,10.04,93.2,8.78
11/25/05,23:00:00,9.81,10.05,93.2,8.78
11/26/05,0:00:00,9.81,10.02,92.9,8.77
11/26/05,1:00:00,9.78,10.04,93,8.77
11/26/05,2:00:00,9.76,10.03,92.9,8.77
11/26/05,3:00:00,9.74,10.02,92.8,8.77
11/26/05,4:00:00,9.7,10.01,92.6,8.76
11/26/05,5:00:00,9.68,9.96,92.2,8.75
11/26/05,6:00:00,9.65,9.99,92.3,8.75
11/26/05,7:00:00,9.61,9.96,91.9,8.74
11/26/05,8:00:00,9.58,9.94,91.7,8.73
11/26/05,9:00:00,9.55,10,92.2,8.74
11/26/05,10:00:00,9.64,10.15,93.8,8.77
11/26/05,11:00:00,9.76,10.33,95.7,8.82
11/26/05,12:00:00,9.83,10.46,97.1,8.85
11/26/05,13:00:00,9.88,10.55,98,8.87
11/26/05,14:00:00,9.9,10.6,98.6,8.89
11/26/05,15:00:00,9.89,10.64,98.9,8.9
11/26/05,16:00:00,9.86,10.66,99,8.9
11/26/05,17:00:00,9.8,10.46,97,8.86
11/26/05,18:00:00,9.76,10.39,96.2,8.85
11/26/05,19:00:00,9.72,10.31,95.5,8.83
11/26/05,20:00:00,9.7,10.28,95.2,8.83
11/26/05,21:00:00,9.69,10.19,94.3,8.81
11/26/05,22:00:00,9.68,10.18,94.1,8.8
11/26/05,23:00:00,9.65,10.16,93.9,8.8
11/27/05,0:00:00,9.63,10.15,93.8,8.8
11/27/05,1:00:00,9.63,10.12,93.5,8.79
11/27/05,2:00:00,9.63,10.13,93.5,8.8
11/27/05,3:00:00,9.6,10.13,93.5,8.8
11/27/05,4:00:00,9.57,10.12,93.3,8.79
11/27/05,5:00:00,9.5,10.14,93.4,8.79
11/27/05,6:00:00,9.52,10.1,93,8.79
11/27/05,7:00:00,9.49,10.08,92.8,8.78
11/27/05,8:00:00,9.44,10.12,93.1,8.77
11/27/05,9:00:00,9.43,10.16,93.4,8.79
11/27/05,10:00:00,9.42,10.27,94.4,8.8
11/27/05,11:00:00,9.51,10.41,95.9,8.83
11/27/05,12:00:00,9.67,10.58,97.8,8.88
11/27/05,13:00:00,9.75,10.7,99.1,8.9
11/27/05,14:00:00,9.78,10.77,99.8,8.92
11/27/05,15:00:00,9.77,10.75,99.6,8.92
11/27/05,16:00:00,9.74,10.78,99.9,8.92
11/27/05,17:00:00,9.69,10.62,98.2,8.9
11/27/05,18:00:00,9.65,10.52,97.2,8.88
11/27/05,19:00:00,9.61,10.46,96.5,8.86
11/27/05,20:00:00,9.58,10.39,95.8,8.85
11/27/05,21:00:00,9.56,10.34,95.3,8.84
11/27/05,22:00:00,9.53,10.34,95.3,8.83
11/27/05,23:00:00,9.51,10.36,95.4,8.84
11/28/05,0:00:00,9.5,10.29,94.8,8.83
11/28/05,1:00:00,9.47,10.25,94.3,8.83
11/28/05,2:00:00,9.44,10.28,94.6,8.83
11/28/05,3:00:00,9.38,10.27,94.3,8.83
11/28/05,4:00:00,9.36,10.27,94.2,8.82
11/28/05,5:00:00,9.32,10.29,94.3,8.81
11/28/05,6:00:00,9.27,10.26,94,8.81
11/28/05,7:00:00,9.24,10.22,93.6,8.81
11/28/05,8:00:00,9.19,10.23,93.5,8.79
11/28/05,9:00:00,9.33,10.33,94.8,8.82
11/28/05,10:00:00,9.41,10.42,95.7,8.86
11/28/05,11:00:00,9.37,10.5,96.4,8.86
11/28/05,12:00:00,9.42,10.53,96.8,8.87
11/28/05,13:00:00,9.42,10.62,97.6,8.89
11/28/05,14:00:00,9.39,10.63,97.7,8.9
11/28/05,15:00:00,9.36,10.6,97.3,8.9
11/28/05,16:00:00,9.35,10.58,97.1,8.89
11/28/05,17:00:00,9.28,10.57,96.9,8.89
11/28/05,18:00:00,9.25,10.51,96.2,8.88
11/28/05,19:00:00,9.23,10.43,95.4,8.87
11/28/05,20:00:00,9.24,10.44,95.5,8.86
11/28/05,21:00:00,9.27,10.32,94.5,8.84
11/28/05,22:00:00,9.28,10.35,94.8,8.84
11/28/05,23:00:00,9.31,10.25,94,8.83
11/29/05,0:00:00,9.25,10.34,94.6,8.83
11/29/05,1:00:00,9.24,10.31,94.4,8.83
11/29/05,2:00:00,9.25,10.3,94.3,8.83
11/29/05,3:00:00,9.22,10.29,94.1,8.82
11/29/05,4:00:00,9.15,10.27,93.8,8.82
11/29/05,5:00:00,9.16,10.25,93.6,8.82
11/29/05,6:00:00,9.13,10.28,93.8,8.82
11/29/05,7:00:00,9.1,10.21,93.2,8.8
11/29/05,8:00:00,9.08,10.23,93.3,8.8
11/29/05,9:00:00,9.03,10.25,93.4,8.8
11/29/05,10:00:00,9.15,10.45,95.4,8.84
11/29/05,11:00:00,9.26,10.63,97.4,8.89
11/29/05,12:00:00,9.34,10.76,98.7,8.92
11/29/05,13:00:00,9.35,10.84,99.5,8.94
11/29/05,14:00:00,9.36,10.92,100.2,8.96
11/29/05,15:00:00,9.33,10.91,100.1,8.97
11/29/05,16:00:00,9.31,10.85,99.4,8.95
11/29/05,17:00:00,9.29,10.82,99.2,8.94
11/29/05,18:00:00,9.25,10.73,98.2,8.92
11/29/05,19:00:00,9.22,10.65,97.4,8.91
11/29/05,20:00:00,9.2,10.56,96.5,8.89
11/29/05,21:00:00,9.2,10.5,96,8.87
11/29/05,22:00:00,9.17,10.55,96.4,8.87
11/29/05,23:00:00,9.17,10.45,95.5,8.86
11/30/05,0:00:00,9.14,10.47,95.5,8.86
11/30/05,1:00:00,9.13,10.42,95.1,8.85
11/30/05,2:00:00,9.11,10.37,94.6,8.85
11/30/05,3:00:00,9.07,10.39,94.7,8.85
11/30/05,4:00:00,9.04,10.36,94.3,8.84
11/30/05,5:00:00,9.02,10.35,94.3,8.83
11/30/05,6:00:00,8.99,10.32,93.9,8.82
11/30/05,7:00:00,8.96,10.32,93.8,8.82
11/30/05,8:00:00,8.92,10.27,93.3,8.8
11/30/05,9:00:00,8.89,10.29,93.4,8.8
11/30/05,10:00:00,9.01,10.49,95.5,8.83
11/30/05,11:00:00,9.09,10.63,96.9,8.87
11/30/05,12:00:00,9.15,10.75,98.2,8.91
11/30/05,13:00:00,9.16,10.82,98.9,8.92
11/30/05,14:00:00,9.18,10.88,99.4,8.94
11/30/05,15:00:00,9.16,10.91,99.7,8.94
11/30/05,16:00:00,9.15,10.89,99.5,8.94
11/30/05,17:00:00,9.16,10.79,98.6,8.93
11/30/05,18:00:00,9.14,10.76,98.3,8.92
11/30/05,19:00:00,9.13,10.66,97.3,8.9
11/30/05,20:00:00,9.13,10.59,96.7,8.88
11/30/05,21:00:00,9.13,10.47,95.6,8.87
11/30/05,22:00:00,9.12,10.47,95.6,8.86
11/30/05,23:00:00,9.11,10.43,95.2,8.85
12/1/05,0:00:00,9.06,10.43,95.1,8.85
12/1/05,1:00:00,9.06,10.4,94.7,8.85
12/1/05,2:00:00,9.02,10.37,94.4,8.84
12/1/05,3:00:00,8.97,10.33,93.9,8.84
12/1/05,4:00:00,8.93,10.34,93.9,8.84
12/1/05,5:00:00,8.94,10.31,93.7,8.83
12/1/05,6:00:00,8.9,10.31,93.6,8.83
12/1/05,7:00:00,8.86,10.27,93.1,8.81
12/1/05,8:00:00,8.83,10.2,92.4,8.8
12/1/05,9:00:00,8.74,10.22,92.4,8.79
12/1/05,10:00:00,8.86,10.33,93.7,8.82
12/1/05,11:00:00,8.92,10.52,95.6,8.87
12/1/05,12:00:00,8.92,10.66,96.8,8.9
12/1/05,13:00:00,8.97,10.8,98.2,8.93
12/1/05,14:00:00,9.03,10.91,99.3,8.95
12/1/05,15:00:00,9.05,10.93,99.6,8.96
12/1/05,16:00:00,9.05,10.91,99.4,8.95
12/1/05,17:00:00,9.03,10.81,98.4,8.94
12/1/05,18:00:00,9.01,10.7,97.4,8.92
12/1/05,19:00:00,8.99,10.57,96.2,8.9
12/1/05,20:00:00,8.96,10.57,96.1,8.89
12/1/05,21:00:00,8.93,10.53,95.7,8.88
12/1/05,22:00:00,8.93,10.47,95.1,8.87
12/1/05,23:00:00,8.92,10.44,94.8,8.86
12/2/05,0:00:00,8.87,10.46,94.9,8.87
12/2/05,1:00:00,8.88,10.45,94.8,8.87
12/2/05,2:00:00,8.85,10.41,94.3,8.86
12/2/05,3:00:00,8.8,10.41,94.2,8.85
12/2/05,4:00:00,8.81,10.39,94.1,8.84
12/2/05,5:00:00,8.76,10.37,93.9,8.84
12/2/05,6:00:00,8.72,10.33,93.4,8.83
12/2/05,7:00:00,8.7,10.32,93.2,8.81
12/2/05,8:00:00,8.66,10.26,92.6,8.79
12/2/05,9:00:00,8.81,10.45,94.7,8.83
12/2/05,10:00:00,8.86,10.56,95.8,8.87
12/2/05,11:00:00,8.89,10.7,97.1,8.9
12/2/05,12:00:00,8.92,10.85,98.6,8.92
12/2/05,13:00:00,8.98,10.93,99.4,8.95
12/2/05,14:00:00,9.02,11,100.1,8.96
12/2/05,15:00:00,9.04,11.03,100.5,8.97
12/2/05,16:00:00,9.02,11,100.2,8.97
12/2/05,17:00:00,8.99,10.9,99.2,8.95
12/2/05,18:00:00,8.97,10.82,98.4,8.94
12/2/05,19:00:00,8.94,10.72,97.4,8.92
12/2/05,20:00:00,8.92,10.66,96.8,8.9
12/2/05,21:00:00,8.92,10.59,96.2,8.88
12/2/05,22:00:00,8.91,10.54,95.7,8.88
12/2/05,23:00:00,8.89,10.53,95.6,8.87
12/3/05,0:00:00,8.85,10.58,95.9,8.87
12/3/05,1:00:00,8.87,10.51,95.4,8.87
12/3/05,2:00:00,8.87,10.47,95,8.87
12/3/05,3:00:00,8.83,10.46,94.8,8.87
12/3/05,4:00:00,8.77,10.44,94.5,8.86
12/3/05,5:00:00,8.74,10.48,94.8,8.86
12/3/05,6:00:00,8.73,10.49,94.9,8.86
12/3/05,7:00:00,8.7,10.42,94.1,8.85
12/3/05,8:00:00,8.7,10.41,94,8.84
12/3/05,9:00:00,8.7,10.41,94.1,8.85
12/3/05,10:00:00,8.77,10.59,95.8,8.86
12/3/05,11:00:00,8.93,10.8,98.1,8.91
12/3/05,12:00:00,9.01,10.9,99.2,8.94
12/3/05,13:00:00,9.03,10.98,100,8.96
12/3/05,14:00:00,9.07,10.95,99.8,8.96
12/3/05,15:00:00,9.07,10.98,100,8.96
12/3/05,16:00:00,9.05,10.96,99.8,8.95
12/3/05,17:00:00,9.03,10.83,98.6,8.94
12/3/05,18:00:00,9.01,10.69,97.3,8.91
12/3/05,19:00:00,8.99,10.72,97.5,8.91
12/3/05,20:00:00,8.98,10.59,96.3,8.89
12/3/05,21:00:00,8.97,10.57,96.1,8.88
12/3/05,22:00:00,8.96,10.55,95.9,8.88
12/3/05,23:00:00,8.94,10.52,95.6,8.87
12/4/05,0:00:00,8.92,10.51,95.4,8.87
12/4/05,1:00:00,8.9,10.48,95.1,8.87
12/4/05,2:00:00,8.88,10.48,95.1,8.86
12/4/05,3:00:00,8.84,10.48,95,8.86
12/4/05,4:00:00,8.79,10.48,94.9,8.86
12/4/05,5:00:00,8.78,10.44,94.5,8.85
12/4/05,6:00:00,8.74,10.47,94.6,8.85
12/4/05,7:00:00,8.69,10.42,94.1,8.84
12/4/05,8:00:00,8.63,10.42,94,8.83
12/4/05,9:00:00,8.57,10.46,94.2,8.84
12/4/05,10:00:00,8.72,10.68,96.5,8.88
12/4/05,11:00:00,8.81,10.83,98.1,8.92
12/4/05,12:00:00,8.87,10.94,99.2,8.94
12/4/05,13:00:00,8.89,11.01,100,8.97
12/4/05,14:00:00,8.92,11.07,100.5,8.97
12/4/05,15:00:00,8.91,11.02,100.1,8.97
12/4/05,16:00:00,8.88,11.05,100.3,8.97
12/4/05,17:00:00,8.85,10.96,99.4,8.95
12/4/05,18:00:00,8.8,10.87,98.4,8.94
12/4/05,19:00:00,8.76,10.73,97.1,8.91
12/4/05,20:00:00,8.73,10.65,96.3,8.89
12/4/05,21:00:00,8.7,10.62,96,8.88
12/4/05,22:00:00,8.69,10.58,95.6,8.87
12/4/05,23:00:00,8.67,10.58,95.6,8.86
12/5/05,0:00:00,8.61,10.59,95.4,8.87
12/5/05,1:00:00,8.59,10.59,95.5,8.87
12/5/05,2:00:00,8.59,10.56,95.1,8.86
12/5/05,3:00:00,8.56,10.55,95,8.86
12/5/05,4:00:00,8.5,10.53,94.7,8.85
12/5/05,5:00:00,8.48,10.53,94.6,8.85
12/5/05,6:00:00,8.41,10.51,94.3,8.85
12/5/05,7:00:00,8.39,10.48,94,8.83
12/5/05,8:00:00,8.33,10.47,93.7,8.82
12/5/05,9:00:00,8.35,10.47,93.8,8.81
12/5/05,10:00:00,8.53,10.62,95.5,8.86
12/5/05,11:00:00,8.61,10.74,96.9,8.9
12/5/05,12:00:00,8.63,10.85,97.8,8.92
12/5/05,13:00:00,8.69,10.96,99,8.95
12/5/05,14:00:00,8.73,11.08,100.2,8.97
12/5/05,15:00:00,8.73,11.11,100.4,8.97
12/5/05,16:00:00,8.7,11.07,100,8.97
12/5/05,17:00:00,8.68,10.96,99,8.95
12/5/05,18:00:00,8.67,10.86,98,8.93
12/5/05,19:00:00,8.66,10.77,97.2,8.92
12/5/05,20:00:00,8.66,10.69,96.5,8.91
12/5/05,21:00:00,8.61,10.73,96.7,8.91
12/5/05,22:00:00,8.65,10.62,95.8,8.89
12/5/05,23:00:00,8.63,10.66,96.2,8.9
12/6/05,0:00:00,8.61,10.64,95.9,8.9
12/6/05,1:00:00,8.62,10.6,95.6,8.9
12/6/05,2:00:00,8.6,10.59,95.4,8.89
12/6/05,3:00:00,8.54,10.57,95.1,8.89
12/6/05,4:00:00,8.52,10.53,94.7,8.88
12/6/05,5:00:00,8.48,10.54,94.7,8.88
12/6/05,6:00:00,8.44,10.53,94.5,8.87
12/6/05,7:00:00,8.43,10.47,94,8.86
12/6/05,8:00:00,8.4,10.47,93.9,8.85
12/6/05,9:00:00,8.45,10.48,94.1,8.85
12/6/05,10:00:00,8.62,10.7,96.4,8.91
12/6/05,11:00:00,8.61,10.82,97.5,8.93
12/6/05,12:00:00,8.71,10.95,99,8.97
12/6/05,13:00:00,8.76,10.99,99.5,8.98
12/6/05,14:00:00,8.75,11.08,100.2,9
12/6/05,15:00:00,8.76,11.1,100.4,9
12/6/05,16:00:00,8.74,10.99,99.4,8.99
12/6/05,17:00:00,8.72,10.96,99,8.97
12/6/05,18:00:00,8.71,10.85,98,8.96
12/6/05,19:00:00,8.69,10.75,97.1,8.94
12/6/05,20:00:00,8.67,10.74,96.9,8.93
12/6/05,21:00:00,8.67,10.69,96.5,8.92
12/6/05,22:00:00,8.65,10.67,96.2,8.92
12/6/05,23:00:00,8.64,10.68,96.4,8.91
12/7/05,0:00:00,8.63,10.6,95.7,8.9
12/7/05,1:00:00,8.62,10.57,95.3,8.9
12/7/05,2:00:00,8.59,10.58,95.3,8.9
12/7/05,3:00:00,8.57,10.54,95,8.9
12/7/05,4:00:00,8.56,10.51,94.7,8.89
12/7/05,5:00:00,8.54,10.52,94.7,8.89
12/7/05,6:00:00,8.51,10.5,94.4,8.88
12/7/05,7:00:00,8.48,10.46,94,8.87
12/7/05,8:00:00,8.45,10.37,93.1,8.85
12/7/05,9:00:00,8.47,10.43,93.7,8.85
12/7/05,10:00:00,8.53,10.61,95.4,8.89
12/7/05,11:00:00,8.58,10.77,97,8.92
12/7/05,12:00:00,8.58,10.85,97.8,8.94
12/7/05,13:00:00,8.58,10.95,98.6,8.96
12/7/05,14:00:00,8.56,10.97,98.8,8.97
12/7/05,15:00:00,8.56,10.96,98.7,8.97
12/7/05,16:00:00,8.54,10.93,98.4,8.96
12/7/05,17:00:00,8.5,10.93,98.3,8.96
12/7/05,18:00:00,8.44,10.89,97.8,8.96
12/7/05,19:00:00,8.45,10.76,96.6,8.93
12/7/05,20:00:00,8.45,10.71,96.1,8.92
12/7/05,21:00:00,8.44,10.65,95.6,8.9
12/7/05,22:00:00,8.43,10.63,95.4,8.89
12/7/05,23:00:00,8.41,10.62,95.3,8.89
12/8/05,0:00:00,8.37,10.63,95.2,8.89
